order_id,lat,lng,promised_time,on_demand,picker_id,driver_id,total_minutes,number_products,found,order_sb_distance,store_1,store_2,store_3,store_4,store_5,store_6,store_7,store_8,store_9,store_10,store_11,store_12,store_13,store_14,store_15,store_16,store_17
ba8444278cc2535fdc9febc9cf5b8cd1,18.246426343459802,-100.31176962550293,11.0,0,487c3b66ea24bc125178709f50f477fd,487c3b66ea24bc125178709f50f477fd,84.696572,32.0,1.0,1.827487738950681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8317ebaeb086c4b90010dba33450a541,18.272163756342767,-100.39083120103427,14.0,0,a755981b35c0c80b84606c9dda17054a,a755981b35c0c80b84606c9dda17054a,169.54556499999998,66.0,1.0,2.782825166176265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115856e5d95a3507a6c42bfeeeedc4a6,18.272134660612767,-100.39076257809938,12.0,0,fcdf89d67adaeec14947fed659d1e2c8,fcdf89d67adaeec14947fed659d1e2c8,142.146018,52.0,1.0,2.5287806330395473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b74802e2d686a03100a3bce2457de836,18.274881704862448,-100.36150702359528,11.0,0,37456bbe8d51e126375e316c46b0c903,37456bbe8d51e126375e316c46b0c903,101.380967,31.0,1.0,0.6295097618585133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32afa2ee121f9f530c3251a26badf011,18.229924138168872,-100.39040253038752,10.0,0,b24224b7caf0f25346563118dfecbe18,b24224b7caf0f25346563118dfecbe18,106.135508,18.0,1.0,0.9234009524992527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
094965edc50b84dca1d1956709a2b017,18.245539200927603,-100.41010648722879,9.0,0,f6186d00ce79347f47770bff13e38681,f6186d00ce79347f47770bff13e38681,78.990491,9.0,1.0,3.5685554591424853,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
d0f52f1d75e25d47abee9318ad25d797,18.223791407831527,-100.41506204995535,11.0,0,a08a93b46c3971ea1acc5001345faae2,a08a93b46c3971ea1acc5001345faae2,70.694201,4.0,0.0,4.25469162979097,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85c4276a4ad9b3b6c59ec545a3e14d35,18.224056188869337,-100.4150552184622,11.0,0,a68a0a47f5ef188e1794ef4e2205e8ee,a68a0a47f5ef188e1794ef4e2205e8ee,62.670657999999996,3.0,0.0,0.8722024628148577,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
e2d3e65c4a4f85dd53ac2a9f5438c481,18.22851615646941,-100.31870916135617,11.0,0,4380362c0eb5d6a43ea7875165c77396,4380362c0eb5d6a43ea7875165c77396,77.092744,1.0,0.0,1.799345245417794,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
779d38a1e11e84b90d79d8a16f5f38a8,18.251171790407508,-100.31699327909331,13.0,0,b27b76905526d7bd02d3a3bea7551e11,b27b76905526d7bd02d3a3bea7551e11,80.87558100000001,24.0,1.0,2.563145689403833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92957c35aa5c75504b1bc2833adac4c2,18.251372635230986,-100.31687170047415,13.0,0,d3a4d24b7d93efe7da8188bd560a577a,d3a4d24b7d93efe7da8188bd560a577a,46.667596,1.0,0.0,1.7691356855566234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d4c3721b582a43b13c4d6c8e0667c88a,18.222593944479147,-100.32983128944056,10.0,0,c29e4863d6d0200331970ca140fa3a15,c29e4863d6d0200331970ca140fa3a15,126.20723799999999,40.0,1.0,2.9641486300296167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2baeab02dbe6d9c67f110e691cc96083,18.224565435124443,-100.39484086098558,11.0,0,6cdfc1b59d755c102dd55202308524ab,6cdfc1b59d755c102dd55202308524ab,227.65946499999998,62.0,1.0,2.3205167943027325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969d62df0a7080eec5dbcfe07960964d,18.2531973328537,-100.38343679264322,11.0,0,16c3d3ac89ba2cc58f9e090faf8dcdc4,16c3d3ac89ba2cc58f9e090faf8dcdc4,138.29331200000001,40.0,1.0,3.094110982691407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ba90f8eeaa50112fb7791cb3e8e4418,18.25493384992405,-100.28974250397387,10.0,0,3f7a84bfef84d605152890fb7e16d7e7,3f7a84bfef84d605152890fb7e16d7e7,108.72188500000001,38.0,1.0,2.9380960100488758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95bf11c954103840fb9a1c25b16c417a,18.249159259363253,-100.39202479159336,12.0,0,0abe2d7e1e106d59c7e86dabc9148a8d,0abe2d7e1e106d59c7e86dabc9148a8d,152.658329,51.0,1.0,2.4400374086353906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96c42aada6a93e4e01a8df9ffd214d42,18.268982640326946,-100.31937260936655,16.0,0,479cc97de77da4d627326a46ce9158f0,479cc97de77da4d627326a46ce9158f0,67.914597,1.0,1.0,2.9311510926396047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21322e3a9915d7031c4365a75c54e77f,18.268940626007122,-100.31935837817831,16.0,0,84afd2b22cf087f96473af8588af96a8,84afd2b22cf087f96473af8588af96a8,64.75722900000001,10.0,1.0,4.427269731311673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6da10bb2a09637c17d693f424cf786a9,18.24797833165858,-100.41532406093981,10.0,0,8b59adedc5c1ea8defcc5e970fae8322,8b59adedc5c1ea8defcc5e970fae8322,78.286028,14.0,1.0,2.5920271253757163,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47fa1ecc17a79ee220f48f0aef32435f,18.247810300525614,-100.41553180561655,11.0,0,38c0612e098e8b219ccff214f1bbf9f6,38c0612e098e8b219ccff214f1bbf9f6,39.339197,2.0,0.0,1.2663541348399237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7174beced99bba4ca2caf472e4a079b3,18.274695954211516,-100.316392313968,11.0,0,d3a4d24b7d93efe7da8188bd560a577a,d3a4d24b7d93efe7da8188bd560a577a,125.19688799999999,16.0,1.0,5.401820196630085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254115f5a1ee2f49129c9ef859377b02,18.27459598002563,-100.31635403530485,11.0,0,ac7e381fe9009a65716ffc9c3dec94e8,ac7e381fe9009a65716ffc9c3dec94e8,109.999518,5.0,0.0,3.629552262366725,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b145ee8b457318dc87e334379e9e61f7,18.224280859695238,-100.41237791251673,11.0,0,8b59adedc5c1ea8defcc5e970fae8322,8b59adedc5c1ea8defcc5e970fae8322,96.62399,4.0,0.0,4.209708254939994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8eaab520df765fcfab4f91d3c26ea2b1,18.227957813787523,-100.40930132476723,13.0,0,b19b23ce88b14d37750000ddd8dc979a,b19b23ce88b14d37750000ddd8dc979a,85.479215,8.0,0.0,3.8412338715435745,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8400c9175195e99ee24d2b941f8fa0fe,18.228040514497614,-100.40942262849072,13.0,0,76b8a99f9b80ea15edcbbaf121c6f6fb,76b8a99f9b80ea15edcbbaf121c6f6fb,102.035157,26.0,1.0,1.370380277112668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
e311965d93a20e58f9cc36cb274aad6f,18.203063485915976,-100.3224159401295,22.0,0,59b3b868effe39e7bcd4a8111dc15579,59b3b868effe39e7bcd4a8111dc15579,84.596435,17.0,1.0,6.022487421373756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c9db5bce317a2b5a47e053517451cc7,18.295960549248345,-100.35239984139365,13.0,0,a54ff0bf78523a8cc01883394ed4d5d7,a54ff0bf78523a8cc01883394ed4d5d7,84.785838,33.0,1.0,0.5999170373645847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c43b7662095fd3152449b37d16c8ef2,18.24706377762317,-100.393665225555,12.0,0,a5aa6a986edd3104eb96cd838663a1c5,a5aa6a986edd3104eb96cd838663a1c5,134.785689,39.0,1.0,2.0404357925764147,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49d95b850e61b8d2779c871f229141f0,18.286882076390786,-100.33138592372204,12.0,0,b3fd9daa731ea137171fdba7a1f3ff30,b3fd9daa731ea137171fdba7a1f3ff30,138.170118,28.0,1.0,2.310929601455214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9827d0d9df84d461743dd75748fb2e75,18.284749426895498,-100.36480956392728,11.0,0,396d9358368b68f3ca8d5460c7b3e8d8,396d9358368b68f3ca8d5460c7b3e8d8,74.098045,2.0,1.0,2.869338753695061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7822a0b0dcb7a1fa62e774f0a549f655,18.255015180529586,-100.29040981036877,18.0,0,e15c7a67d0ea9a54dffb410bc1d8528b,e15c7a67d0ea9a54dffb410bc1d8528b,66.000895,17.0,1.0,3.495995627775055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b70eb4717dc7a94b51e8e4d37415fae,18.275636506239074,-100.30163479544036,10.0,0,c5720f689a6483141780f184dcf3fe65,c5720f689a6483141780f184dcf3fe65,99.77999,23.0,1.0,5.061379903362162,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
d3e688196e5936a48ab12b5b9aee1921,18.226448435660828,-100.42342580394121,12.0,0,20d15e101b364615c78cbe8663be656a,20d15e101b364615c78cbe8663be656a,92.039877,35.0,1.0,1.453671792193285,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
b59e4299d17841d3f805866677d952e9,18.379353182450217,-100.38875897548307,11.0,0,ea3f0787729e7ec72b39851d284e7085,ea3f0787729e7ec72b39851d284e7085,70.811336,2.0,0.0,15.94891770993184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b075084b2da71c8c73f725f1f0ce8ca6,18.37940740034189,-100.38893906495001,9.0,0,3f284b6202708d178b959164e95d5cbd,3f284b6202708d178b959164e95d5cbd,136.332667,38.0,1.0,10.266994676706304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8e21cc378abfd4cfd14e4e0ad4a41e0b,18.26617264097376,-100.31104984638891,11.0,0,c504cb78f21546f7c68ae648092319a5,c504cb78f21546f7c68ae648092319a5,86.786826,21.0,1.0,4.375004590138343,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2b359cfc8d894e31db164ca71c4904ac,18.245875242650982,-100.3063056787477,12.0,0,487c3b66ea24bc125178709f50f477fd,487c3b66ea24bc125178709f50f477fd,39.056521000000004,12.0,1.0,1.5738302607839159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e405d5d624849101e73c1d2535674b08,18.294650060578412,-100.3331015259237,13.0,0,61f4bc87e6e34117f47db6e258c5da3f,61f4bc87e6e34117f47db6e258c5da3f,82.695854,36.0,1.0,0.6143088030014323,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5fe8f5aea5863d4309c2f96616378105,18.25954873683444,-100.36855564598169,10.0,0,fa4c67e276ddf282693671f6dd5331bb,fa4c67e276ddf282693671f6dd5331bb,126.2643,19.0,1.0,4.551117131836013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578f7f7bbab9f883b413cedddb38b83a,18.24644880245223,-100.38197771172001,12.0,0,0f6b9b2fb81fec4364153a12c5c781dd,0f6b9b2fb81fec4364153a12c5c781dd,77.21039499999999,16.0,1.0,3.9054234316327157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d3113336474f2c4297010c04859d5d2d,18.332765525023024,-100.30477133347038,12.0,0,04ed12b8648d0935cbf8b911e95ffbfc,04ed12b8648d0935cbf8b911e95ffbfc,66.058154,3.0,1.0,8.517712335640791,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7524b2655f1989742bddce69dd616dea,18.29845000525697,-100.3251738352873,11.0,0,3a394ccee87e056e7fa36692ff2c26ce,3a394ccee87e056e7fa36692ff2c26ce,96.479045,9.0,1.0,2.469846797447277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1b7614975ffa4d914589693e54965456,18.298302155661336,-100.32515075540724,11.0,0,3932fb19ca90aa0cca6946011732f170,3932fb19ca90aa0cca6946011732f170,97.013521,12.0,1.0,0.5492708546912642,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77eefd99e0513d514b0d5168795257ad,18.226528994488774,-100.42208069305669,11.0,0,19ee1b7e78fd59d3243a7a469b55ecf7,19ee1b7e78fd59d3243a7a469b55ecf7,61.476766000000005,21.0,1.0,1.4153541023452196,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ed6dcf2dd5623aed7ae97161ead81adb,18.261225859690338,-100.37773815125816,12.0,0,23567689266462372addb45bbdc830f6,23567689266462372addb45bbdc830f6,53.613172,1.0,1.0,0.6782396278442411,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ef1b23a20f953d10cc9225d3b6c0ffd7,18.300862104005468,-100.34273671305763,11.0,0,c7fbbbb84c7edb8d10c0238d790d3416,c7fbbbb84c7edb8d10c0238d790d3416,62.223170999999994,4.0,0.0,0.5109928322062195,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4e58080e6a943965754a94f38c461ec1,18.18726421966849,-100.34341931335405,10.0,0,17ac3a5da70f170872d6e87b0c1075e5,17ac3a5da70f170872d6e87b0c1075e5,99.769101,33.0,1.0,3.4506499328171913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643c5c8716dfd9edf4d00abd3f2f2e50,18.28371639740906,-100.3611165578196,11.0,0,eac293e03693dacb750a63a4a47f266b,eac293e03693dacb750a63a4a47f266b,142.533196,45.0,1.0,0.8706472651008134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9b85678d46b17fff5ff35e37ae8ca259,18.15571443341744,-100.27125208122612,12.0,0,c9e8aa7a43e69eba9afa6479665c1193,c9e8aa7a43e69eba9afa6479665c1193,54.075571999999994,6.0,1.0,0.6927152439154279,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fd412ad6ab4076ec958830af42762881,18.293728179001263,-100.333138950473,12.0,0,682d7c7528d3d2b1b7852522197bbd8b,682d7c7528d3d2b1b7852522197bbd8b,146.109882,43.0,1.0,1.759948147016392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541b78435e980ac5d61fb3d9ee8d375f,18.247604604308783,-100.41513773274728,11.0,0,e0322b49c16e71de1fe1837d98f23468,e0322b49c16e71de1fe1837d98f23468,74.09648299999999,20.0,1.0,1.5164216606607717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0f5945c184c87155a96a8b888eb9bb0c,18.244196454382678,-100.29819357055187,14.0,0,77c08b6c7c4b89b84e3a84ee6bb4ecde,77c08b6c7c4b89b84e3a84ee6bb4ecde,56.535204,3.0,0.0,3.8469676832781303,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
de91718b9ccd96315dace8f98987dfb4,18.29193583234829,-100.43381725316023,11.0,0,056c7cc586dece322e35970ee60234da,056c7cc586dece322e35970ee60234da,77.11669,3.0,1.0,5.844976748853747,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
bd6e0fea153f02d3616380d7e9f23788,18.292276923116304,-100.43352350461932,11.0,0,5843ad69be3bed76ca8a2c931e455d9f,5843ad69be3bed76ca8a2c931e455d9f,95.04884200000001,14.0,1.0,8.12248388739323,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5dd5fe67ff6276d0bbc425bb262ae5c8,18.29231359831897,-100.43345211836474,11.0,0,b19b23ce88b14d37750000ddd8dc979a,b19b23ce88b14d37750000ddd8dc979a,109.886393,20.0,1.0,3.642254160862259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
035a94a223b3f8e435e88e9dacc5e74b,18.291727869483694,-100.35269546059756,19.0,0,77f61a3fd9c36eda6014bd99373938cf,77f61a3fd9c36eda6014bd99373938cf,107.68815500000001,26.0,1.0,1.006611839311293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cafa04fa7491edcc5280c7c23237c3f1,18.291696494234408,-100.35285154987757,19.0,0,763e3a6a418788475a7dd673e837e2aa,763e3a6a418788475a7dd673e837e2aa,39.351727000000004,3.0,0.0,2.739200386065645,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
d42da1b11efc23c5ede59eb07b0474f5,18.227625062739413,-100.44031474494642,11.0,0,a268968fa80b17a1b66691174cebb9fa,a268968fa80b17a1b66691174cebb9fa,105.352962,25.0,1.0,4.773337221429243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6eb5c080843c2a916a79cba26aa53548,18.22737181002939,-100.44018393927836,11.0,0,755c1ee6d23173214f870b472bd433c1,755c1ee6d23173214f870b472bd433c1,100.92031800000001,21.0,1.0,5.044166602274803,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0eaec31e917dc7b70e667a298251eb17,18.20589135205761,-100.4064892751218,10.0,0,1e16979ba8cc7b7aa0eca1160bee7ead,1e16979ba8cc7b7aa0eca1160bee7ead,102.561538,40.0,1.0,1.6938382581481317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339658687b061d70055e5cc98805ae40,18.267899823787786,-100.32167222435659,22.0,0,54e62745cdd0b63ececabfdb5fd881d1,54e62745cdd0b63ececabfdb5fd881d1,42.154866999999996,1.0,0.0,0.6573301787465438,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
afa064544df9f9c31bc4bad8d51d0296,18.286468363396768,-100.33209458198694,10.0,0,c7fbbbb84c7edb8d10c0238d790d3416,c7fbbbb84c7edb8d10c0238d790d3416,66.918801,7.0,1.0,2.2327150212677727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5a2e2c25fbdcaef61b69e2dda394f1b9,18.2316450502538,-100.43498765241918,14.0,0,427dea3da2a13da4e9870a2e141b5d75,427dea3da2a13da4e9870a2e141b5d75,124.814472,36.0,1.0,1.1588992642046005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4aed4697914eba2585333497c5c491ff,18.18322290620197,-100.46653729734273,10.0,0,20d15e101b364615c78cbe8663be656a,20d15e101b364615c78cbe8663be656a,141.706889,48.0,1.0,10.376447632791729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62b1c78b570719b5b77b76977bb1152b,18.20108779879809,-100.34082896578386,12.0,0,b0fd2a7ebf96702bda854569010f14aa,b0fd2a7ebf96702bda854569010f14aa,50.873401,12.0,1.0,0.8345058206983299,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
